"date","rmse"
2015-09-07,1.93374835902953
2016-06-24,3.08378875515489
2015-06-04,2.00493218998044
2016-01-24,3.96232255123179
2015-12-18,3.55841898587172
2016-05-31,2.9438783522908
2015-12-06,3.23426866960067
2015-07-22,3.31159578853861
2016-06-06,2.81532402801455
2015-05-18,2.4138745044962
2015-01-20,2.65548581963294
2016-05-10,3.19393715778837
2015-10-18,2.67270150472015
2016-05-02,2.83901391331568
2016-06-09,2.90365882429414
2015-10-31,2.50483483105457
2015-01-13,2.66020049369717
2015-04-06,3.63088602593545
2015-01-25,2.74990459991651
2016-01-07,2.78507929270724
2015-03-17,3.6783148315499
2015-05-16,2.51700390185937
2015-07-31,2.94192764554211
2015-01-21,2.63981854969402
2016-06-10,2.90172362570938
2015-03-07,2.97653373681868
2015-08-03,2.65622957508487
2016-01-06,2.74822052415426
2015-10-15,2.48215855881753
2015-12-28,2.76193258515451
2015-05-04,2.73206836130874
2015-07-30,2.95449020064021
2015-03-05,3.12334894655966
2015-04-19,2.44406562721287
2016-07-03,3.11840415027373
2015-11-29,3.1542642115158
2016-04-12,2.41686461513698
2015-09-17,2.43981885585441
2015-03-06,3.05046039836208
2016-02-09,3.1642290813107
2015-04-15,2.38073543985213
2015-06-16,2.46669169156475
2015-07-07,3.34881589539266
2015-08-23,2.31903023580287
2016-07-04,3.18371628489664
2016-04-14,2.43761672718292
2015-08-24,2.32668364633516
2016-04-13,2.43761672718292
2016-02-15,2.62066808935582
2015-08-08,2.63202030087109
2015-01-03,2.65841315333549
2015-04-05,3.55149073203818
2015-08-30,2.13370945758384
2015-02-23,3.72759148400209
2016-01-18,3.31038396191569
2015-05-20,2.23477012931178
2016-04-23,2.66624996744283
2015-12-23,3.11984884090936
2015-08-05,2.60959767013998
2015-12-14,3.26985860682721
2016-02-07,3.37638860322683
2015-03-19,3.47223555552996
2015-12-17,3.40088949875118
2015-02-15,3.42685472895093
2015-08-04,2.62066808935582
2016-02-05,3.5023977677381
2016-01-04,2.79074749931596
2015-12-12,3.31932240593888
2015-03-15,3.66552170675827
2015-11-19,2.286433418619
2016-01-30,3.63650897577116
2015-10-22,2.70276493088188
2015-03-16,3.68381511848254
2015-08-22,2.34994089760194
2015-04-24,2.31167194049974
2016-05-20,3.0347981810987
2015-06-08,2.21746713477949
2015-11-27,3.18842427896854
2016-06-16,2.81736239490015
2015-04-12,3.100736670734
2015-07-24,3.45083636310653
2016-01-21,3.73354827423584
2015-12-03,3.26804581620119
2015-09-03,1.98606254796883
2016-04-20,2.668633533903
2015-01-06,2.39809595252794
2015-04-08,3.63409777890836
2016-05-23,2.82005603656784
2015-08-27,2.26636708259858
2016-07-01,2.96516816086748
2016-02-20,1.96160679917457
2015-01-10,2.532699725833
2015-11-11,2.5086516962969
2016-02-25,1.62757867572631
2015-07-09,3.36965397351636
2016-02-11,3.13406216897692
2016-02-06,3.47451035719024
2015-11-06,2.49089700735188
2016-01-03,2.80114614989765
2016-01-01,2.84020952104889
2016-05-14,3.24294105198763
2016-02-04,3.53921592767608
2015-12-09,3.34909237750863
2015-05-17,2.51700390185937
2015-04-01,3.40573227745209
2015-06-25,2.77848879788996
2015-01-11,2.66770812996225
2015-03-23,3.54799543474034
2016-04-06,1.85022521151706
2015-11-24,3.00298205698401
2015-11-25,3.1215103973067
2016-06-17,2.81999036860276
2015-11-18,2.22413806303853
2015-11-21,2.42245156916259
2015-12-30,2.85773803324704
2016-05-04,3.11984884090936
2015-06-06,2.18097837372741
2015-08-29,2.28159571623583
2015-12-29,2.81602556806574
2015-05-15,2.53854240280997
2015-09-27,2.57164020293145
2015-01-16,2.66717587730802
2016-01-13,3.17437657921468
2015-07-01,3.27159492195066
2015-05-13,2.53854240280997
2016-05-29,2.85289543195663
2015-01-01,3.39950976857939
2016-02-02,3.58331180010757
2016-05-12,3.22440539068164
2015-03-10,3.11158726514973
2016-01-31,3.59026461420325
2015-02-13,3.34149002026874
2015-02-01,3.09290306713871
2015-07-26,3.44283116341088
2015-05-14,2.53189530335685
2015-07-13,3.44073276720361
2015-09-22,2.48911209316609
2016-06-26,3.11860209266038
2015-10-27,2.66509212774769
2015-07-27,3.40098025084926
2015-10-06,2.62995563967658
2016-01-08,2.89880775832981
2016-01-27,3.78967082188831
2015-06-20,2.68116429472508
2015-06-14,2.36872628168196
2016-04-08,2.11207580297935
2016-04-04,1.8651117862768
2015-06-28,2.97391955689191
2015-01-19,2.65622957508487
2015-01-23,2.45175673979111
2015-12-21,3.54996087615374
2015-03-25,3.44512538072113
2016-06-07,2.81374492337652
2016-07-08,2.58198889747161
2015-05-26,2.14332152522524
2016-05-09,3.17287889681077
2015-06-13,2.18778878164379
2016-06-22,3.04414029299847
2015-03-02,3.3647592689926
2015-10-07,2.66833281282527
2015-05-01,2.28037791972956
2015-07-29,3.09838667696593
2016-01-12,3.0566866593312
2016-07-09,2.75555555555556
2016-02-26,1.62001371736305
2016-01-26,3.82042916598982
2016-05-26,2.61337962921956
2015-12-13,3.29721169145562
2015-10-04,2.64028617977505
2016-05-07,3.31597331297248
2015-08-28,2.28913159446768
2015-08-01,2.92745623366089
2016-07-02,3.05525251022474
2015-08-10,2.64044983073755
2016-04-05,1.87540942032058
2015-10-23,2.73495886623547
2016-02-23,1.588422620008
2015-02-04,3.32383832858457
2015-08-14,2.60173256613339
2015-01-24,2.50402145693485
2016-01-14,3.2208426165359
2015-03-21,3.44625400495475
2016-05-17,3.37415741654193
2015-03-28,3.53020476445947
2015-01-07,2.51396101799531
2015-01-30,3.14509219869173
