"date","rmse"
2016-04-04,4.24466754792024
2016-01-24,2.82950419607169
2015-10-22,2.53868066166897
2015-07-06,3.58909476112721
2015-11-11,2.47102060146904
2016-01-07,2.38897735314184
2015-07-25,5.25702451566672
2015-09-24,3.42535081744384
2015-11-30,4.76683336085912
2015-05-27,2.45375915636418
2015-08-20,2.63988960879785
2015-10-26,3.41452090779151
2015-11-24,3.11108774885463
2015-07-18,5.4682663077119
2015-12-22,4.22392964576348
2015-12-27,3.20694115647654
2015-05-23,5.45142917646524
2016-04-09,2.14837500576229
2015-01-07,5.50057844036208
2015-10-23,3.00412628357925
2015-01-30,4.11021266565409
2015-12-11,4.2615236565955
2015-06-04,2.41954961971611
2016-01-31,2.61376254629085
2015-12-26,3.62838168246363
2015-09-16,4.20553193144634
2015-02-15,8.9503621368431
2015-10-07,3.35075637962155
2016-01-12,2.20680249397155
2015-06-06,2.32286658383404
2015-10-27,2.15393461494972
2015-04-06,6.45844356276238
2015-07-22,5.70996795042671
2015-04-15,3.96316089788743
2015-12-06,4.46990226789775
2015-08-23,3.61822559753288
2015-02-21,11.3781417980808
2015-03-13,3.70648576170764
2015-08-21,2.78184227215945
2015-11-25,3.68930426128637
2015-12-24,3.95709911985951
2016-01-27,2.28390211541973
2015-06-18,2.9173607326031
2015-03-21,3.62136202952587
2015-05-05,3.89648068308747
2015-01-26,3.09169469836645
2016-04-27,3.91261777932091
2015-08-14,3.59572278452525
2015-06-02,2.43206386630393
2015-12-14,4.18902365083277
2015-07-29,4.67890685745085
2015-07-03,3.64255286030706
2015-04-24,5.238781035825
2015-10-13,2.60522674740621
2015-10-11,2.4934142185228
2015-05-06,3.91380835583068
2015-12-02,5.84604201397302
2016-01-08,2.59129593875108
2015-08-12,4.62919047886547
2015-05-01,5.37185159871433
2015-04-10,5.05377965784273
2016-04-24,2.87647584012093
2015-02-27,10.4566511979035
2016-02-20,4.58540301347855
2015-08-03,4.9292816955184
2016-01-01,3.74777464581416
2016-01-29,3.15224769343045
2015-03-17,5.04636684088466
2015-03-20,3.41200184201974
2015-07-04,3.63062541610817
2015-02-25,10.4672114607853
2015-02-22,10.8629340737536
2015-03-11,4.67310196625751
2015-07-26,5.01908883872949
2015-09-03,3.70562409869831
2015-01-11,5.77750242543569
2015-08-04,5.04095143482718
2015-03-18,5.95816133053599
2015-05-03,4.95255520800287
2015-07-31,4.95677629200107
2015-08-24,2.92984960767711
2015-11-21,3.39141833988354
2015-02-16,9.44590607629752
2015-10-18,2.93434685820117
2015-09-28,2.95097856812248
2016-04-17,5.01102547645533
2015-12-05,5.0586851363594
2015-04-27,5.81401688363547
2015-05-15,3.23516938479511
2015-06-15,2.2018172672496
2015-11-27,3.43048146602558
2015-07-23,5.68086210461435
2015-11-22,3.05827987881
2015-03-26,4.2526695301949
2015-10-30,2.10549211004673
2015-02-07,5.97852615773946
2015-01-17,4.17604015853387
2015-12-15,3.46495137607222
2015-10-08,2.64197220974987
2015-12-12,3.43758377938053
2016-02-24,3.35452809272777
2015-06-26,3.07208096095476
2015-10-19,2.39078806268789
2016-04-11,2.87811188914465
2015-03-30,6.78986802559535
2015-08-08,4.24426291025453
2015-06-08,2.42804773494355
2015-10-05,3.20660812654677
2015-06-30,3.62818389295496
2015-06-20,2.73852674762293
2016-04-13,3.67776114765876
2016-01-25,2.82636709231335
2015-04-14,3.76458477026948
2015-04-25,6.00286429091044
2015-07-28,4.62309875409877
2015-01-21,4.51082601255966
2015-04-18,4.79370890597056
2015-06-27,3.07621739011567
2015-05-04,4.46262298241161
2016-02-05,2.0667858502298
2015-05-28,2.45266634924695
2015-07-05,3.67223007749057
2016-01-19,1.95998986405667
2016-04-22,3.33598898690444
2015-03-29,5.54555573161034
2015-11-23,3.28091874417861
2016-02-18,2.87346533666822
2015-08-17,2.96413618833165
2015-11-17,3.00390873718245
2015-05-16,3.51923343208153
2015-11-16,2.78906498952782
2015-01-27,3.28724952315655
2015-11-07,2.26177893068606
2015-12-21,5.35245852554605
2016-01-28,2.82035521279798
2015-04-16,4.64142452990523
2015-03-01,26.8315734412526
2015-10-29,2.50434443396022
2015-03-14,3.80448204022598
2015-02-14,10.7393842272531
2015-10-03,2.98847599120695
2015-12-17,4.15231123709082
2016-01-30,2.53867545324111
2016-04-18,4.29170209667168
2015-06-12,2.01854397028469
2015-08-30,3.39998580300673
2015-01-24,4.46064863123508
2015-06-11,2.15870603015556
2015-07-12,3.78928144378285
2015-07-09,3.75395171865391
2015-10-04,3.00787273467104
2016-01-11,2.20134808451353
2015-01-01,5.19734552006085
2015-03-07,4.47072827287396
2015-02-10,9.77542594734779
2015-09-05,4.74709558976139
2015-11-18,2.83771433774635
2015-05-17,3.86152860645047
2015-02-26,9.54971996321812
2015-07-14,4.03602337636894
2015-11-02,2.59918794161637
2015-04-04,6.60964041950549
2015-02-01,45.0099988891357
2015-03-16,4.9504876319282
2015-03-06,4.90819547577437
2015-07-01,3.67021180046278
2015-12-28,3.06771455348994
2015-06-19,2.79185380820018
2015-05-08,3.80749661855204
2015-04-08,4.89118030905557
2015-03-27,3.85970407005645
2016-04-20,4.49508128521251
2015-08-02,5.07677852459433
2016-04-28,2.95295952139335
2015-06-17,2.59947954139267
2015-08-01,4.6663706506822
2016-01-20,1.98772305270694
2015-05-07,4.09041969250771
2016-01-06,2.46037311253473
2015-11-03,2.58252609357435
2015-10-24,2.72665718404424
2015-02-04,7.05094103037405
2015-06-13,1.98398018147324
2016-04-30,2.59413667823657
2015-04-28,6.04482232226806
2015-12-09,4.05159294176523
