"date","rmse"
2015-03-29,3.06263191805206
2015-07-12,3.34055307489312
2015-05-16,2.5184632864209
2015-06-03,2.09616287107548
2015-10-23,2.76535349510102
2015-04-27,2.23743628219552
2015-05-10,2.5489516817109
2015-02-28,2.49614623037682
2015-05-13,2.55810282451539
2015-05-30,2.04013094264246
2016-02-25,1.69353307271378
2016-02-05,2.21898292347966
2015-03-19,3.80785352815882
2015-11-22,2.13722785003233
2015-10-19,2.64699967161548
2016-02-28,1.87114762559191
2016-04-17,1.93986571363619
2015-09-09,1.92512198134138
2015-03-05,2.60261781256253
2015-04-06,2.98594919073335
2015-08-30,2.12286510241658
2015-01-17,2.62634813947598
2016-01-12,1.9753355567337
2015-12-14,2.65284206106376
2016-02-08,2.26208401443349
2015-08-14,2.65893587298926
2015-02-11,2.27088315786335
2015-04-01,3.05831901795372
2015-03-27,2.9976713980505
2015-05-02,3.34197786071469
2015-07-25,3.10041150465814
2015-08-29,2.26053319669592
2015-09-15,2.10441100270233
2016-04-05,1.90717826103089
2015-02-04,2.725732750396
2015-12-18,3.34754633742821
2016-04-30,1.96513153568805
2015-11-18,1.75578765888273
2015-02-17,2.2043956791455
2015-04-28,2.2035744211754
2015-03-31,3.04598915579741
2015-01-23,2.40320469738711
2015-01-25,2.6648119267472
2015-01-09,2.94454211383451
2015-12-07,2.58138145202077
2015-02-22,2.41394548772911
2016-04-18,1.96132480009174
2015-03-13,3.39069848364658
2015-08-03,2.91515498070679
2015-05-08,2.66241082839677
2015-05-26,2.00519477276307
2016-04-23,2.04117214004824
2015-09-20,2.47362758996523
2015-11-07,2.44380863928833
2016-04-14,1.90139562641513
2015-12-13,2.60608429017858
2016-02-18,2.06421683058225
2015-07-01,3.35715953538245
2015-12-05,2.5606624158729
2015-05-04,3.0047770439048
2015-01-11,2.73838980474748
2015-04-13,2.71469352446335
2015-07-18,3.26355884422504
2015-10-04,2.79951161638082
2015-12-30,2.25321172617097
2015-06-15,2.44791858954396
2015-06-10,2.41085771012112
2016-02-26,1.71779763298296
2015-03-30,3.06158958089213
2015-03-24,3.19434168400405
2015-05-18,2.40495030803431
2015-06-11,2.41835791738711
2015-09-22,2.48913464372282
2015-12-31,2.10697668593798
2015-06-12,2.38012145578688
2015-05-29,2.01577877846568
2015-02-21,2.27456868129775
2015-01-27,2.89819853830508
2016-02-16,2.12806951431878
2015-01-01,3.73237554976419
2015-07-09,3.33698198208802
2015-11-09,2.27841155198948
2015-06-21,2.79144247381748
2015-09-23,2.50244352770274
2015-06-26,2.74510951015938
2015-12-21,2.70711642770565
2016-01-08,1.87033104582667
2015-03-10,3.12522283569936
2015-09-26,2.60844970144373
2015-07-05,3.36834710172888
2015-07-21,3.2892313052522
2015-05-06,2.66470180104205
2015-02-10,2.03978819970299
2015-01-07,2.60933202894886
2016-02-14,2.14726792136166
2015-01-22,2.53233857747739
2016-04-10,1.9696014752297
2015-06-30,3.42992143051576
2015-12-28,2.37596670516288
2015-04-03,3.00801454199315
2015-03-28,3.03105799194617
2015-12-11,2.60793131048561
2016-02-29,1.8247294853698
2015-11-13,1.9756007538528
2016-04-01,1.67706922552299
2015-04-23,2.29414430579784
2016-02-20,1.95318581077687
2015-09-07,1.92094070826406
2016-01-09,1.9612016146005
2015-07-13,3.38057715024101
2016-04-04,2.2973554571179
2015-09-17,2.34517937383458
2015-06-16,2.49437804650381
2016-02-04,2.26327304942651
2015-07-06,3.35299644352267
2015-10-20,2.64291239230753
2015-11-23,2.2179437813107
2015-07-08,3.35992311914019
2015-09-14,2.17679240889054
2016-01-22,2.64551405885011
2015-03-01,3.95022265875584
2015-05-11,2.53769429607912
2016-01-31,2.81749218005852
2015-11-16,2.04304876965947
2015-11-05,2.53995837431241
2015-03-07,2.73414148733282
2015-06-22,2.70894441071275
2015-09-30,2.6850274553124
2015-10-16,2.57353650709204
2015-12-17,3.24526228705588
2015-11-04,2.55436850903689
2015-05-19,2.14578883975167
2015-01-10,2.89847030119762
2015-02-06,2.68456849707145
2016-01-29,2.67371674475032
2015-04-09,3.05694468276057
2015-02-26,2.4567021071177
2016-01-03,2.19787602696742
2016-04-24,2.12053906990751
2015-04-19,2.4857956273963
2015-09-13,2.20147039259225
2015-05-31,2.21529930172835
2015-07-23,3.25049928311076
2015-10-25,2.63897691908109
2015-10-10,2.71310128773784
2015-03-26,3.09610283541572
2015-08-21,2.15678890365023
2015-08-06,2.68946337442854
2015-07-20,3.32020063301752
2015-04-24,2.307561141236
2016-02-23,1.67557406721451
2015-01-31,2.7079891116699
2015-09-03,1.99499898525213
2015-07-22,3.19225737806508
2015-05-28,2.02113562706957
2015-08-22,2.24328428966334
2015-03-22,3.79658621198705
2015-07-03,3.38417626987104
2015-01-06,2.43339684615692
2015-06-24,2.7460894125413
2015-08-19,2.39037913134986
2015-01-16,2.68582042035072
2015-11-08,2.42545228007761
2015-01-19,2.65563194455803
2015-11-26,2.27031426132298
2016-01-18,2.23859535516531
2015-06-23,2.71193705700382
2015-11-29,2.48570610522227
2015-06-05,2.70506501716179
2015-09-18,2.49954860831228
2016-04-13,1.70820662962818
2015-01-24,2.43724525912315
2015-01-30,2.69878667120763
2015-11-17,1.82618366294772
2015-01-28,2.77922221186322
2015-12-24,2.44083378641675
2015-06-02,2.15162697399765
2016-02-13,2.1458658641292
2015-10-03,2.81627065804863
2015-04-10,2.96838525627683
2015-10-01,2.81696863917503
2016-01-05,2.00348602271585
2015-01-15,2.70647756843063
2015-08-20,2.16613279482518
2015-01-12,2.76548729572594
2015-08-17,2.68665315569919
