"date","rmse"
2015-09-17,1.84957466097055
2015-05-31,1.94279864660955
2016-06-18,1.598637864237
2015-06-17,2.95522136790687
2015-06-22,1.09912136229496
2015-06-24,1.34455857101434
2015-05-14,2.37411613643683
2016-01-15,1.62461828552257
2015-04-15,3.28821445208714
2016-01-25,1.20628000506828
2015-05-22,2.01840254587551
2015-03-07,3.06900476757995
2016-04-02,1.92207177139599
2015-03-21,3.54110889680772
2016-02-15,1.7318288517514
2016-02-17,1.63107691582233
2016-06-11,1.14145279895892
2016-02-20,1.81708460510604
2016-04-21,3.11063912271015
2015-11-04,2.47805026860522
2015-10-27,2.49249902760431
2015-11-25,1.62399833371722
2016-05-11,1.30521719223052
2015-10-04,2.38883950526383
2015-11-15,2.10097160036605
2016-05-26,0.954139605574556
2015-01-06,2.1757291836163
2015-05-02,2.15760476069675
2015-06-01,2.11348391337023
2016-02-06,1.73835619406371
2015-09-29,2.43775418672031
2015-11-13,2.45667418998073
2015-09-12,1.65991597296536
2015-02-28,2.2768309520969
2015-08-26,2.90975371237269
2016-06-25,1.77673515316375
2015-02-01,3.07236247094089
2015-09-06,2.88761993619073
2015-12-11,1.73166619278134
2015-03-18,3.33774072175655
2015-09-20,2.20304610118143
2015-08-16,2.84018778721877
2016-06-01,1.16227485038899
2016-02-10,1.56432886836187
2015-07-14,2.2984825750924
2015-12-02,2.0575430014328
2016-05-13,1.60102878841717
2015-03-01,2.27557827411014
2016-01-17,1.65143296138481
2015-01-09,2.05687440485956
2016-01-30,1.35548926492648
2015-01-01,2.20575775431251
2015-10-05,2.45010836569441
2015-07-05,2.06559111797729
2016-04-18,2.87894861456952
2016-01-28,1.30059340591887
2016-01-08,2.20763513236481
2015-09-11,2.98521726326224
2015-08-11,2.31694471008611
2015-10-25,2.443548060202
2016-05-23,1.08118466873993
2015-04-24,1.84971146367219
2015-12-14,2.04804619966675
2016-04-08,1.96331240238197
2015-12-31,3.17613623444015
2016-01-23,1.35180836003852
2015-10-07,2.62075306158422
2015-03-10,3.12794853265209
2015-01-29,2.66035466963212
2016-06-14,1.14986058799607
2015-08-12,2.25831795812724
2015-11-29,1.83066660828776
2015-05-21,2.03525279734801
2015-08-27,2.90975371237269
2016-06-09,1.48220716412811
2015-03-30,2.29212224300641
2015-06-04,2.13128407336455
2015-09-13,1.78142810734899
2016-06-20,1.64052106625509
2016-07-12,3.55822564209546
2015-11-11,2.28846352112739
2015-08-10,1.96638416050035
2015-05-16,2.22991428409655
2015-05-29,1.80311798091498
2015-11-12,2.78719000334597
2016-02-07,1.37336758043801
2015-05-04,2.27614273748666
2015-08-08,2.21359436211787
2015-11-10,2.73810718601257
2015-01-24,2.34326377311042
2015-06-14,1.60208197875972
2015-12-13,1.8797726524187
2015-08-31,2.50294755336971
2016-04-05,1.94014887258892
2015-09-23,2.10668996317451
2015-11-24,1.24149451050692
2016-06-03,1.15197028592603
2015-03-15,3.40433262429028
2015-01-27,2.35867456971886
2015-10-13,3.71729732608763
2015-03-17,3.59162299171374
2015-12-12,1.83472033613215
2015-12-18,2.42835444801387
2016-07-11,3.61157826198617
2015-08-29,2.2949219304078
2015-05-20,1.92542294418872
2015-12-24,2.75696996306012
2015-08-15,2.34520787991171
2016-05-07,2.00095581587523
2016-05-04,1.89957898874847
2015-06-03,2.12471582194472
2015-08-02,3.60092580688171
2015-08-23,3.46890953086605
2015-09-04,1.84205438668917
2015-02-16,2.32040785205876
2016-05-08,0.983192080250175
2016-01-27,1.18301334540495
2016-02-26,1.86876935541896
2015-12-28,3.07153009366961
2016-02-13,1.55073878689652
2016-05-20,0.915472831642223
2016-04-27,2.47521021829295
2015-12-30,3.1871450199421
2015-06-29,3.06600020278405
2016-06-27,1.78150118055421
2015-10-26,2.49763210947786
2015-03-05,2.89443393458331
2016-04-28,1.04880884817015
2015-08-28,2.26568606239552
2016-05-25,0.999814539989526
2016-02-29,1.87292649755098
2016-02-12,1.63350935251308
2015-07-11,2.34336268418058
2015-02-24,2.83007606086594
2015-05-23,2.42912794171196
2015-04-18,1.8032640193941
2015-01-28,2.74624616958297
2015-05-27,1.81911573285466
2015-05-24,2.1045298039119
2015-12-17,2.37705290253085
2015-11-30,1.50442219138172
2016-05-29,1.21912530708357
2015-01-02,1.92781240887735
2015-12-04,2.54118551012915
2015-03-09,3.04274634193817
2015-11-09,2.83603491824347
2016-02-02,1.46390327214117
2015-05-07,2.29507625097905
2015-10-06,1.63199162598432
2016-06-05,1.25774380949043
2016-06-22,1.75902901772313
2015-01-19,2.38818189345635
2015-11-21,1.68013208299216
2015-01-18,2.12132034355964
2015-04-30,2.20491828740182
2015-04-17,1.87299350755743
2015-10-12,3.56769234668561
2015-03-29,2.38146666881995
2015-05-08,2.35034446870622
2015-09-19,2.19134634215763
2015-09-18,2.16262600661743
2015-01-15,2.08275569226159
2015-03-22,3.19079594693807
2015-01-04,2.07329394714903
2015-09-27,1.5266344194882
2015-01-23,2.13697605664328
2015-03-20,3.63840692386113
2015-05-05,2.23864814941724
2015-10-21,2.67216366300306
2016-07-04,2.47539681004568
2015-01-16,2.22439909955186
2015-02-17,2.15504383946707
2016-06-13,1.102983875554
2016-02-04,1.57505091502339
2015-07-20,2.22835692507304
2015-02-03,2.93950436357569
2015-07-19,2.22480618494664
2016-05-22,0.975631507838034
2016-06-19,1.66877870725725
2015-07-29,1.82919489563684
2015-03-02,2.42388650573361
2015-11-06,2.31864403925318
2015-07-01,1.65133420417382
2015-03-08,3.22932665116867
2016-05-12,1.4072799994963
2015-06-26,1.22474487139159
