"date","rmse"
2015-08-13,3.29636278812572
2016-01-17,1.91021134645812
2016-01-20,1.95042619211938
2016-02-05,1.97316369230796
2016-04-01,2.32837538766619
2015-11-05,2.31696603320566
2015-02-06,5.6886862787657
2016-02-13,2.24866708119267
2015-07-31,4.28461500858193
2016-05-10,2.7804443207662
2016-05-02,2.57013316009721
2015-07-05,3.6303199626981
2015-01-19,3.80018164123992
2015-08-06,3.69253636884474
2015-05-06,3.81003112176309
2015-09-19,2.40802364404381
2015-10-28,2.15572224498023
2015-01-11,5.19070582732047
2016-06-10,2.33828323883773
2015-06-25,2.92737862467592
2015-08-02,4.25122862818686
2015-02-28,6.47730100992862
2015-08-22,2.22267974247297
2015-10-17,2.30209755203623
2016-04-08,2.16903603205649
2015-07-06,3.57647243059781
2015-05-12,3.10048500787846
2016-05-07,2.64501704301158
2015-02-09,6.8944572991555
2016-04-11,2.1141545994752
2015-04-10,3
2016-05-01,2.57854753458946
2015-08-31,2.27572967261872
2015-03-22,2.6499694040734
2015-11-11,2.33221567801576
2015-11-01,2.18005813820461
2016-04-12,2.18396864507343
2015-12-11,3.11541767075739
2015-08-09,3.53081671383076
2015-11-17,2.81370339807668
2015-12-09,2.94346074401855
2015-11-23,2.78933104391775
2016-05-23,3.15320449350661
2015-08-27,2.29137489076866
2015-05-26,2.40169901706571
2015-07-24,4.36475970678267
2015-05-18,2.84921078215801
2016-04-07,2.29431727958372
2016-05-13,2.99541214692304
2015-11-28,3.38174692708904
2015-08-07,3.69143715779853
2016-04-06,2.32952962848205
2015-05-30,2.37989322857066
2015-08-19,2.62378591252061
2015-03-02,6.04940923262945
2015-01-24,3.18433557634585
2016-01-30,1.46297820817664
2015-08-12,3.362248846882
2016-01-12,2.15222783042636
2016-02-27,2.61034655217308
2015-12-13,3.2353139461591
2015-03-14,2.90615742069618
2015-03-04,5.0183257645369
2015-12-18,3.34598708194599
2015-02-17,9.64983344242417
2016-05-14,2.80642689397098
2016-04-03,2.35218586763021
2015-02-26,6.93788655555761
2016-02-29,2.47235846205555
2016-01-09,2.35973125567908
2015-08-28,2.39661716731886
2016-02-11,2.18361126773389
2015-10-02,2.90114620859088
2015-07-09,3.70903687784591
2015-05-10,3.67050850350433
2015-02-22,8.50486792113077
2015-10-15,2.27981080082267
2015-12-10,3.06746886610719
2015-07-01,3.65624919399299
2015-05-04,4.02057662784773
2015-04-11,3.01659762905769
2015-05-22,2.72335258892807
2016-04-22,2.65748506054772
2016-02-15,2.49385648196098
2015-04-15,3.82791017248162
2016-06-01,2.8176085239019
2015-10-24,2.45972060600197
2016-04-15,2.63168610695159
2015-12-31,2.95168047399006
2015-08-30,2.30571835851722
2016-06-08,2.37529777967808
2015-07-23,4.34044215320603
2015-06-24,2.91812782388493
2015-04-30,5.17445900694635
2015-11-20,2.63913554414991
2015-06-17,2.60104170812293
2015-09-16,2.28834535280278
2015-08-01,4.27443902723761
2015-04-03,2.87518115371304
2015-01-14,4.63321342770508
2015-11-22,2.65879648549879
2015-11-08,2.24507786274362
2015-02-01,4.005446344196
2015-08-24,2.13620492650712
2016-04-02,2.29608543496574
2015-06-14,1.96260567098209
2016-01-13,2.09748540460857
2015-07-16,4.90207258651144
2016-02-22,2.54296414970142
2015-06-06,2.3236705925208
2015-11-21,2.66341069000671
2015-08-23,2.20525025459632
2015-08-25,2.15610837618723
2015-11-18,2.74031577714067
2015-04-16,4.12065261930903
2015-05-05,3.83335218442333
2016-04-20,2.64594795540773
2015-07-18,4.65549552367233
2015-10-21,2.5005028977365
2015-09-10,2.41939784908005
2015-12-30,2.95225035715965
2016-01-19,1.95760654331386
2015-08-29,2.36665176625678
2015-07-25,4.36260955424489
2015-05-15,2.93062341320245
2015-06-10,2.16794833886788
2016-02-23,2.50873603705971
2015-12-04,3.19461804612559
2015-03-07,4.36486301461069
2015-01-02,5.03838887638198
2015-09-15,2.38638466565205
2015-09-23,2.83961373678255
2015-10-01,2.82459835716379
2015-12-03,3.19068515069036
2016-02-09,2.15942786066059
2015-11-10,2.32596080200105
2015-04-21,5.17719324197236
2015-12-20,3.29578926010665
2016-02-12,2.15719399965168
2016-01-10,2.22023613409814
2015-07-21,4.4808839745302
2016-01-02,2.76837348986665
2015-10-03,2.98849685017689
2015-03-20,2.61422374702595
2015-11-29,3.41397426127923
2015-07-17,4.66832634874317
2016-04-25,2.71765977349402
2015-08-20,2.47280736708581
2015-05-03,4.38554289369339
2016-05-04,2.4664379153524
2015-11-03,2.43669769652262
2015-03-12,3.25672814070331
2015-06-26,2.96698213742777
2015-06-13,1.95508000923879
2016-02-08,2.16024689946929
2015-09-03,2.28022916009465
2016-04-29,2.53189847457119
2015-10-30,2.08418886353162
2015-11-13,2.53533475169581
2016-05-15,2.7634262164375
2015-10-20,2.50004509151149
2015-10-09,2.57685205109572
2015-09-17,2.19232255438127
2015-05-28,2.34850377826636
2015-09-22,2.8327711588535
2015-09-25,2.77075931470433
2015-01-22,3.70394133434309
2016-06-07,2.44077968698577
2015-09-30,2.80214723673049
2016-05-30,2.86466022111678
2015-03-17,2.6713040669245
2015-06-15,2.18369068997493
2015-10-04,3.01543606552671
2015-06-11,2.04523930518411
2016-01-22,1.95785458831084
2016-04-18,2.62739245647862
2015-11-30,3.44020323028967
2015-08-10,3.51252651593513
2015-04-02,2.69710987261038
2015-06-27,3.05179021513105
2015-01-05,5.3517901673313
2015-11-16,2.77735503778264
2016-05-17,2.87881011763106
2015-03-08,3.97063885852757
2015-01-25,2.78980354424286
2015-06-02,2.4232728132214
