"date","daily.demand","n1.demand","n2.demand","n3.demand","n4.demand","n5.demand","n6.demand","n7.demand","n8.demand","n9.demand","n10.demand","n11.demand","n12.demand","n13.demand","n14.demand","n15.demand","n16.demand","n17.demand","n18.demand","n19.demand","n20.demand","n21.demand","n22.demand","n23.demand","n24.demand","n25.demand","n26.demand","n27.demand","n28.demand","n29.demand","n30.demand"
2015-01-01,7,7.98616841460453,8.8250293862394,9.38116707722841,9.73400782143915,9.95581678223254,10.0949772704464,10.1822472619399,10.2369706515736,10.2712847130747,10.2928010985234,10.306292780087,10.3147526319112,10.3200573145952,10.3233835735745,10.3254692777403,10.3267771019033,10.3275971626143,10.3281113751428,10.3284338080077,10.3286359869641,10.3287627616663,10.3288422547322,10.3288921002252,10.328923355444,10.3289429537797,10.3289552427598,10.3289629484668,10.3289677802688,10.3289708100118,10.328972709788
2015-01-02,8,8.69267936071991,9.18931915862642,9.54540178913568,9.80070722435227,9.9837570551118,10.1150007966039,10.209100417507,10.276568310097,10.3249416880857,10.3596246107058,10.384491700239,10.4023209976321,10.4151043129093,10.4242697413541,10.4308412039798,10.4355528354437,10.4389309983149,10.4413530859658,10.4430896832858,10.444334795225,10.4452275201666,10.4458675893815,10.4463265085634,10.4466555461278,10.4468914606919,10.4470606075846,10.4471818831463,10.447268835745,10.4473311793393,10.447375878679
2015-01-03,9,9.53823357619281,9.91328105190632,10.1626276463315,10.3198607434121,10.4126303725169,10.4623442650905,10.4847603284396,10.4909540145221,10.4883565192663,10.4817044281761,10.4738322389912,10.4662924455466,10.4598161281339,10.4546394824783,10.4507248875713,10.4479032772224,10.4459604796761,10.4446854533019,10.4438938587807,10.4434365788817,10.4431997506669,10.4431005804541,10.4430815639588,10.4431046034815,10.4431457750029,10.4431910414782,10.4432329466619,10.4432681896644,10.4432959257452,10.4433166301085
2015-01-04,10,10.2079641595349,10.2866676449022,10.3502005098427,10.3906877034547,10.4181088433994,10.436372733763,10.4485924764417,10.4567582775231,10.4622168578392,10.46586541817,10.468304205623,10.4699343403555,10.4710239572489,10.4717522801132,10.4722391065086,10.4725645115486,10.472782019149,10.4729274058219,10.473024585344,10.4730895421887,10.4731329607152,10.4731619825752,10.4731813813993,10.4731943479829,10.4732030151212,10.4732088084194,10.4732126807823,10.4732152691514,10.473216999272,10.4732181557211
2015-01-05,10,10.1232751490301,10.2291889525427,10.2982659085118,10.3433178817929,10.3727007674174,10.3918642780195,10.4043627148066,10.4125141921305,10.4178305835876,10.4212979327566,10.4235593370112,10.4250342242963,10.4259961454121,10.4266235101215,10.427032677227,10.42729953591,10.4274735810759,10.4275870932892,10.4276611259262,10.4277094099934,10.4277409008498,10.4277614391784,10.4277748342712,10.4277835705473,10.4277892683444,10.4277929844462,10.4277954080869,10.4277969887848,10.4277980197155,10.4277986920882
2015-01-06,9,8.96089385474856,8.92178770949712,8.88268156424568,8.84357541899423,8.80446927374279,8.76536312849135,8.72625698323991,8.68715083798847,8.64804469273702,8.60893854748558,8.56983240223414,8.5307262569827,8.49162011173126,8.45251396647982,8.41340782122838,8.37430167597693,8.33519553072549,8.29608938547405,8.25698324022261,8.21787709497117,8.17877094971973,8.13966480446828,8.10055865921684,8.0614525139654,8.02234636871396,7.98324022346252,7.94413407821107,7.90502793295963,7.86592178770819,7.82681564245675
2015-01-07,11,10.8893185234995,10.8102174468238,10.7536860331757,10.7132845511305,10.684410697708,10.6637753306556,10.6490277884015,10.6384881162946,10.6309556958948,10.62557247747,10.6217252359364,10.6189757158075,10.6170107076651,10.6156063691556,10.6146027261646,10.613885449492,10.6133728311309,10.613006476565,10.6127446528026,10.6125575343961,10.6124238058998,10.6123282337375,10.6122599308816,10.6122111166662,10.6121762304583,10.6121512982231,10.6121334798246,10.6121207454941,10.6121116446103,10.6121051404533
2015-01-08,10,9.97629748532685,10.1626287195704,10.2622418827979,10.3165475482266,10.355787156764,10.3845353853869,10.4047790944872,10.4189518775405,10.4289210610205,10.4359421939957,10.4408845188776,10.4443627613028,10.446810749022,10.4485337027356,10.4497463560091,10.4505998441961,10.4512005451952,10.4516233301106,10.4519208942872,10.4521303256757,10.4522777275108,10.4523814717554,10.4524544889489,10.4525058798532,10.4525420497594,10.4525675068346,10.4525854240135,10.4525980344684,10.4526069099489,10.4526131566827
2015-01-09,10,10.1688560234969,10.2474249110432,10.3069596171447,10.3452538227986,10.3711277998409,10.388343261281,10.3998521907735,10.4075348680752,10.4126657015656,10.4160918174179,10.4183797072988,10.4199074925863,10.420927706744,10.4216089775929,10.4220639116399,10.422367704121,10.4225705684168,10.4227060356341,10.4227964969296,10.4228569045038,10.4228972430265,10.4229241799866,10.4229421677503,10.4229541794861,10.422962200594,10.4229675568701,10.4229711336445,10.4229735221164,10.4229751170725,10.4229761821405
2015-01-10,9,9.37637761209862,9.64484780487199,9.83634762338109,9.97294446532538,10.0703790079501,10.1398790780935,10.189453485894,10.2248149165184,10.2500382289348,10.2680300205003,10.2808635674348,10.2900177378973,10.2965474087114,10.3012050236327,10.3045273008767,10.3068970816061,10.3085874464652,10.3097931839082,10.310653236561,10.3112667122143,10.3117043044664,10.3120164390687,10.3122390847155,10.3123978978801,10.3125111793283,10.3125919829979,10.3126496202644,10.3126907329331,10.3127200586043,10.3127409766088
