"date","daily.demand","n1.demand","n2.demand","n3.demand","n4.demand","n5.demand","n6.demand","n7.demand","n8.demand","n9.demand","n10.demand","n11.demand","n12.demand","n13.demand","n14.demand","n15.demand","n16.demand","n17.demand","n18.demand","n19.demand","n20.demand","n21.demand","n22.demand","n23.demand","n24.demand","n25.demand","n26.demand","n27.demand","n28.demand","n29.demand","n30.demand"
2015-01-01,51,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324,54.5300821940324
2015-01-02,49,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359,51.9097717289359
2015-01-03,56,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983,52.6092246453983
2015-01-05,59,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557,53.6650208548557
2015-01-06,52,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859,51.3854450760859
2015-01-07,53,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126,51.0664975748126
2015-01-08,51,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921,50.9900116097921
2015-01-09,51,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925,50.8737313379925
2015-01-10,47,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199,50.2932061643199
2015-01-11,50,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222,49.9327616504222
